file_path,participant_id,mean,std,min,max
F:\Dataset\train\train_vbm\sub-295441371216_preproc-cat12vbm_desc-gm_T1w.npy,sub-295441371216,0.08498688042163849,0.21241985261440277,0.0,1.8666667938232422
F:\Dataset\train\train_vbm\sub-295485375852_preproc-cat12vbm_desc-gm_T1w.npy,sub-295485375852,0.09483212977647781,0.23425213992595673,0.0,2.2941176891326904
F:\Dataset\train\train_vbm\sub-295664409002_preproc-cat12vbm_desc-gm_T1w.npy,sub-295664409002,0.09536062926054001,0.23698830604553223,0.0,1.9098039865493774
F:\Dataset\train\train_vbm\sub-295818217348_preproc-cat12vbm_desc-gm_T1w.npy,sub-295818217348,0.09588657319545746,0.23916825652122498,0.0,2.3411765098571777
F:\Dataset\train\train_vbm\sub-296199045528_preproc-cat12vbm_desc-gm_T1w.npy,sub-296199045528,0.11899557709693909,0.2947697341442108,0.0,3.043137550354004
F:\Dataset\train\train_vbm\sub-296427539569_preproc-cat12vbm_desc-gm_T1w.npy,sub-296427539569,0.09285435080528259,0.23122726380825043,0.0,2.1529412269592285
F:\Dataset\train\train_vbm\sub-296480886181_preproc-cat12vbm_desc-gm_T1w.npy,sub-296480886181,0.08379634469747543,0.20788659155368805,0.0,1.9686275720596313
F:\Dataset\train\train_vbm\sub-296656452301_preproc-cat12vbm_desc-gm_T1w.npy,sub-296656452301,0.1077297031879425,0.269567608833313,0.0,2.1607844829559326
F:\Dataset\train\train_vbm\sub-296950225202_preproc-cat12vbm_desc-gm_T1w.npy,sub-296950225202,0.09795666486024857,0.24762849509716034,0.0,3.8627452850341797
F:\Dataset\train\train_vbm\sub-297343119496_preproc-cat12vbm_desc-gm_T1w.npy,sub-297343119496,0.09670743346214294,0.23891595005989075,0.0,1.8392157554626465
F:\Dataset\train\train_vbm\sub-298312793047_preproc-cat12vbm_desc-gm_T1w.npy,sub-298312793047,0.0863860622048378,0.2122649997472763,0.0,1.7725491523742676
F:\Dataset\train\train_vbm\sub-298381638165_preproc-cat12vbm_desc-gm_T1w.npy,sub-298381638165,0.09452687948942184,0.2356414943933487,0.0,2.0941178798675537
F:\Dataset\train\train_vbm\sub-298394215355_preproc-cat12vbm_desc-gm_T1w.npy,sub-298394215355,0.08192429691553116,0.20292581617832184,0.0,1.4392157793045044
F:\Dataset\train\train_vbm\sub-299053759850_preproc-cat12vbm_desc-gm_T1w.npy,sub-299053759850,0.08934206515550613,0.2262163758277893,0.0,2.200000047683716
F:\Dataset\train\train_vbm\sub-299128749353_preproc-cat12vbm_desc-gm_T1w.npy,sub-299128749353,0.10797286033630371,0.26448288559913635,0.0,2.1019608974456787
F:\Dataset\train\train_vbm\sub-299189190633_preproc-cat12vbm_desc-gm_T1w.npy,sub-299189190633,0.09267493337392807,0.22899329662322998,0.0,2.1607844829559326
F:\Dataset\train\train_vbm\sub-299515347423_preproc-cat12vbm_desc-gm_T1w.npy,sub-299515347423,0.10815161466598511,0.26697438955307007,0.0,2.1294119358062744
F:\Dataset\train\train_vbm\sub-299651462165_preproc-cat12vbm_desc-gm_T1w.npy,sub-299651462165,0.10063157975673676,0.2506507635116577,0.0,2.149019718170166
F:\Dataset\train\train_vbm\sub-299666419729_preproc-cat12vbm_desc-gm_T1w.npy,sub-299666419729,0.09378097951412201,0.23409660160541534,0.0,1.8823530673980713
F:\Dataset\train\train_vbm\sub-299690677871_preproc-cat12vbm_desc-gm_T1w.npy,sub-299690677871,0.09412869065999985,0.2367793172597885,0.0,2.537255048751831
F:\Dataset\train\train_vbm\sub-299813216713_preproc-cat12vbm_desc-gm_T1w.npy,sub-299813216713,0.1111905574798584,0.2738714814186096,0.0,3.15686297416687
F:\Dataset\train\train_vbm\sub-299898598078_preproc-cat12vbm_desc-gm_T1w.npy,sub-299898598078,0.07589498907327652,0.19001053273677826,0.0,1.521568775177002
F:\Dataset\train\train_vbm\sub-300059242922_preproc-cat12vbm_desc-gm_T1w.npy,sub-300059242922,0.08634068816900253,0.21549230813980103,0.0,2.141176700592041
F:\Dataset\train\train_vbm\sub-300202586409_preproc-cat12vbm_desc-gm_T1w.npy,sub-300202586409,0.09713424742221832,0.23971237242221832,0.0,2.043137311935425
F:\Dataset\train\train_vbm\sub-300521812714_preproc-cat12vbm_desc-gm_T1w.npy,sub-300521812714,0.09867893904447556,0.2462577372789383,0.0,2.043137311935425
F:\Dataset\train\train_vbm\sub-300699768338_preproc-cat12vbm_desc-gm_T1w.npy,sub-300699768338,0.09768828749656677,0.2445061355829239,0.0,2.090196132659912
F:\Dataset\train\train_vbm\sub-300869797602_preproc-cat12vbm_desc-gm_T1w.npy,sub-300869797602,0.08745434880256653,0.21770437061786652,0.0,1.9450981616973877
F:\Dataset\train\train_vbm\sub-301313422615_preproc-cat12vbm_desc-gm_T1w.npy,sub-301313422615,0.08035588264465332,0.20068056881427765,0.0,1.9450981616973877
F:\Dataset\train\train_vbm\sub-302717422870_preproc-cat12vbm_desc-gm_T1w.npy,sub-302717422870,0.0932614877820015,0.23423375189304352,0.0,2.1843137741088867
F:\Dataset\train\train_vbm\sub-303198127376_preproc-cat12vbm_desc-gm_T1w.npy,sub-303198127376,0.07737036794424057,0.19600838422775269,0.0,2.43137264251709
F:\Dataset\train\train_vbm\sub-303310574754_preproc-cat12vbm_desc-gm_T1w.npy,sub-303310574754,0.06854955106973648,0.17176805436611176,0.0,3.1137256622314453
F:\Dataset\train\train_vbm\sub-303698168005_preproc-cat12vbm_desc-gm_T1w.npy,sub-303698168005,0.06685012578964233,0.16756929457187653,0.0,1.4000000953674316
F:\Dataset\train\train_vbm\sub-304120926484_preproc-cat12vbm_desc-gm_T1w.npy,sub-304120926484,0.11507929861545563,0.2826603353023529,0.0,2.3686275482177734
F:\Dataset\train\train_vbm\sub-304156026895_preproc-cat12vbm_desc-gm_T1w.npy,sub-304156026895,0.08576760441064835,0.2121095359325409,0.0,1.7568628787994385
F:\Dataset\train\train_vbm\sub-304598813829_preproc-cat12vbm_desc-gm_T1w.npy,sub-304598813829,0.0895654708147049,0.22218284010887146,0.0,1.6588236093521118
F:\Dataset\train\train_vbm\sub-304646821863_preproc-cat12vbm_desc-gm_T1w.npy,sub-304646821863,0.10994896292686462,0.27148571610450745,0.0,2.4588236808776855
F:\Dataset\train\train_vbm\sub-305035849276_preproc-cat12vbm_desc-gm_T1w.npy,sub-305035849276,0.09830506891012192,0.24465949833393097,0.0,2.0470590591430664
F:\Dataset\train\train_vbm\sub-305193425414_preproc-cat12vbm_desc-gm_T1w.npy,sub-305193425414,0.12006448954343796,0.2911801338195801,0.0,2.200000047683716
F:\Dataset\train\train_vbm\sub-305446044226_preproc-cat12vbm_desc-gm_T1w.npy,sub-305446044226,0.0927872359752655,0.23233473300933838,0.0,2.023529529571533
F:\Dataset\train\train_vbm\sub-305664557456_preproc-cat12vbm_desc-gm_T1w.npy,sub-305664557456,0.10031747072935104,0.25069668889045715,0.0,2.2588236331939697
F:\Dataset\train\train_vbm\sub-305971565873_preproc-cat12vbm_desc-gm_T1w.npy,sub-305971565873,0.09774073213338852,0.24179905652999878,0.0,1.847058892250061
F:\Dataset\train\train_vbm\sub-306129715275_preproc-cat12vbm_desc-gm_T1w.npy,sub-306129715275,0.09568392485380173,0.23576730489730835,0.0,2.023529529571533
F:\Dataset\train\train_vbm\sub-306285398472_preproc-cat12vbm_desc-gm_T1w.npy,sub-306285398472,0.09002640843391418,0.22030483186244965,0.0,1.8941177129745483
F:\Dataset\train\train_vbm\sub-306640245722_preproc-cat12vbm_desc-gm_T1w.npy,sub-306640245722,0.08341537415981293,0.20825472474098206,0.0,1.6627452373504639
F:\Dataset\train\train_vbm\sub-306848656753_preproc-cat12vbm_desc-gm_T1w.npy,sub-306848656753,0.11628958582878113,0.28576770424842834,0.0,2.2549021244049072
F:\Dataset\train\train_vbm\sub-307350205323_preproc-cat12vbm_desc-gm_T1w.npy,sub-307350205323,0.09109106659889221,0.22837355732917786,0.0,1.8627451658248901
F:\Dataset\train\train_vbm\sub-307727489701_preproc-cat12vbm_desc-gm_T1w.npy,sub-307727489701,0.0899573564529419,0.22209136188030243,0.0,2.1960785388946533
F:\Dataset\train\train_vbm\sub-308203540046_preproc-cat12vbm_desc-gm_T1w.npy,sub-308203540046,0.05652554705739021,0.15844304859638214,0.0,1.5254902839660645
F:\Dataset\train\train_vbm\sub-308416050275_preproc-cat12vbm_desc-gm_T1w.npy,sub-308416050275,0.08869276940822601,0.22182026505470276,0.0,1.8196079730987549
F:\Dataset\train\train_vbm\sub-309024406654_preproc-cat12vbm_desc-gm_T1w.npy,sub-309024406654,0.11468256264925003,0.2822091281414032,0.0,2.580392360687256
F:\Dataset\train\train_vbm\sub-309443085461_preproc-cat12vbm_desc-gm_T1w.npy,sub-309443085461,0.09274516999721527,0.2285202443599701,0.0,1.9647059440612793
F:\Dataset\train\train_vbm\sub-309746819287_preproc-cat12vbm_desc-gm_T1w.npy,sub-309746819287,0.09068309515714645,0.2277621179819107,0.0,1.917647123336792
F:\Dataset\train\train_vbm\sub-309832555943_preproc-cat12vbm_desc-gm_T1w.npy,sub-309832555943,0.07433786243200302,0.1863909661769867,0.0,1.5803922414779663
F:\Dataset\train\train_vbm\sub-309845444862_preproc-cat12vbm_desc-gm_T1w.npy,sub-309845444862,0.07615531980991364,0.19534249603748322,0.0,2.290196180343628
F:\Dataset\train\train_vbm\sub-310729634371_preproc-cat12vbm_desc-gm_T1w.npy,sub-310729634371,0.10540787875652313,0.26005902886390686,0.0,2.5019609928131104
F:\Dataset\train\train_vbm\sub-310730152538_preproc-cat12vbm_desc-gm_T1w.npy,sub-310730152538,0.09008349478244781,0.2241460680961609,0.0,1.8431373834609985
F:\Dataset\train\train_vbm\sub-310760540924_preproc-cat12vbm_desc-gm_T1w.npy,sub-310760540924,0.10366960614919662,0.25765711069107056,0.0,2.2431373596191406
F:\Dataset\train\train_vbm\sub-310792111263_preproc-cat12vbm_desc-gm_T1w.npy,sub-310792111263,0.10374940186738968,0.2588479220867157,0.0,2.149019718170166
F:\Dataset\train\train_vbm\sub-310907729263_preproc-cat12vbm_desc-gm_T1w.npy,sub-310907729263,0.06354057043790817,0.161347433924675,0.0,2.3686275482177734
F:\Dataset\train\train_vbm\sub-310951661896_preproc-cat12vbm_desc-gm_T1w.npy,sub-310951661896,0.09737634658813477,0.24387139081954956,0.0,2.2431373596191406
F:\Dataset\train\train_vbm\sub-311225423865_preproc-cat12vbm_desc-gm_T1w.npy,sub-311225423865,0.09582944959402084,0.23476214706897736,0.0,2.396078586578369
F:\Dataset\train\train_vbm\sub-312033062176_preproc-cat12vbm_desc-gm_T1w.npy,sub-312033062176,0.09108379483222961,0.22541214525699615,0.0,2.2431373596191406
F:\Dataset\train\train_vbm\sub-312401593415_preproc-cat12vbm_desc-gm_T1w.npy,sub-312401593415,0.09205859154462814,0.23158085346221924,0.0,1.976470708847046
F:\Dataset\train\train_vbm\sub-312461126831_preproc-cat12vbm_desc-gm_T1w.npy,sub-312461126831,0.10337124764919281,0.25748211145401,0.0,2.125490427017212
F:\Dataset\train\train_vbm\sub-313276563858_preproc-cat12vbm_desc-gm_T1w.npy,sub-313276563858,0.08547434210777283,0.21208584308624268,0.0,1.7843137979507446
F:\Dataset\train\train_vbm\sub-313720413578_preproc-cat12vbm_desc-gm_T1w.npy,sub-313720413578,0.09993960708379745,0.24961987137794495,0.0,2.3294119834899902
F:\Dataset\train\train_vbm\sub-313783979215_preproc-cat12vbm_desc-gm_T1w.npy,sub-313783979215,0.08522233366966248,0.2120404988527298,0.0,1.674509882926941
F:\Dataset\train\train_vbm\sub-314160125753_preproc-cat12vbm_desc-gm_T1w.npy,sub-314160125753,0.09578746557235718,0.24113930761814117,0.0,2.3411765098571777
F:\Dataset\train\train_vbm\sub-314392017666_preproc-cat12vbm_desc-gm_T1w.npy,sub-314392017666,0.10201280564069748,0.2525503635406494,0.0,2.1843137741088867
F:\Dataset\train\train_vbm\sub-314576902106_preproc-cat12vbm_desc-gm_T1w.npy,sub-314576902106,0.08959054201841354,0.2221800684928894,0.0,1.7098040580749512
F:\Dataset\train\train_vbm\sub-314632035565_preproc-cat12vbm_desc-gm_T1w.npy,sub-314632035565,0.08709826320409775,0.21537433564662933,0.0,2.141176700592041
F:\Dataset\train\train_vbm\sub-314809725029_preproc-cat12vbm_desc-gm_T1w.npy,sub-314809725029,0.0857483446598053,0.2118919938802719,0.0,2.0313727855682373
F:\Dataset\train\train_vbm\sub-315096818503_preproc-cat12vbm_desc-gm_T1w.npy,sub-315096818503,0.07970721274614334,0.1949957311153412,0.0,2.239215850830078
F:\Dataset\train\train_vbm\sub-315163558934_preproc-cat12vbm_desc-gm_T1w.npy,sub-315163558934,0.08628042042255402,0.21427775919437408,0.0,1.8901962041854858
F:\Dataset\train\train_vbm\sub-315326586497_preproc-cat12vbm_desc-gm_T1w.npy,sub-315326586497,0.0840446725487709,0.2092762291431427,0.0,2.0
F:\Dataset\train\train_vbm\sub-315766466513_preproc-cat12vbm_desc-gm_T1w.npy,sub-315766466513,0.09478059411048889,0.23465710878372192,0.0,1.9843138456344604
F:\Dataset\train\train_vbm\sub-316019186858_preproc-cat12vbm_desc-gm_T1w.npy,sub-316019186858,0.08559443056583405,0.21302781999111176,0.0,1.592157006263733
F:\Dataset\train\train_vbm\sub-316838712821_preproc-cat12vbm_desc-gm_T1w.npy,sub-316838712821,0.07122574746608734,0.1795673966407776,0.0,1.4235295057296753
F:\Dataset\train\train_vbm\sub-317505052751_preproc-cat12vbm_desc-gm_T1w.npy,sub-317505052751,0.08768486976623535,0.21789686381816864,0.0,2.305882453918457
F:\Dataset\train\train_vbm\sub-317592679020_preproc-cat12vbm_desc-gm_T1w.npy,sub-317592679020,0.09879398345947266,0.2453278750181198,0.0,3.1764707565307617
F:\Dataset\train\train_vbm\sub-318449589396_preproc-cat12vbm_desc-gm_T1w.npy,sub-318449589396,0.07873637229204178,0.1959424614906311,0.0,1.5411765575408936
F:\Dataset\train\train_vbm\sub-318523911068_preproc-cat12vbm_desc-gm_T1w.npy,sub-318523911068,0.09103051573038101,0.22486431896686554,0.0,1.6980392932891846
F:\Dataset\train\train_vbm\sub-318586218751_preproc-cat12vbm_desc-gm_T1w.npy,sub-318586218751,0.11092517524957657,0.27320680022239685,0.0,3.223529577255249
F:\Dataset\train\train_vbm\sub-318712015856_preproc-cat12vbm_desc-gm_T1w.npy,sub-318712015856,0.08702029287815094,0.22070571780204773,0.0,1.9725490808486938
F:\Dataset\train\train_vbm\sub-318994317964_preproc-cat12vbm_desc-gm_T1w.npy,sub-318994317964,0.09831061959266663,0.2416522055864334,0.0,2.4078433513641357
F:\Dataset\train\train_vbm\sub-319179226836_preproc-cat12vbm_desc-gm_T1w.npy,sub-319179226836,0.09988310188055038,0.2490631341934204,0.0,1.9725490808486938
F:\Dataset\train\train_vbm\sub-319525352770_preproc-cat12vbm_desc-gm_T1w.npy,sub-319525352770,0.07670421898365021,0.19444426894187927,0.0,1.619607925415039
F:\Dataset\train\train_vbm\sub-319716522814_preproc-cat12vbm_desc-gm_T1w.npy,sub-319716522814,0.10240025073289871,0.25506019592285156,0.0,2.8901963233947754
F:\Dataset\train\train_vbm\sub-319982702208_preproc-cat12vbm_desc-gm_T1w.npy,sub-319982702208,0.08777747303247452,0.21688376367092133,0.0,2.941176652908325
F:\Dataset\train\train_vbm\sub-320209332584_preproc-cat12vbm_desc-gm_T1w.npy,sub-320209332584,0.09032139182090759,0.2224588245153427,0.0,2.007843255996704
F:\Dataset\train\train_vbm\sub-320367804429_preproc-cat12vbm_desc-gm_T1w.npy,sub-320367804429,0.1037030965089798,0.2549910843372345,0.0,3.082353115081787
F:\Dataset\train\train_vbm\sub-320423880026_preproc-cat12vbm_desc-gm_T1w.npy,sub-320423880026,0.09414497017860413,0.2329992800951004,0.0,1.8980393409729004
F:\Dataset\train\train_vbm\sub-320966169093_preproc-cat12vbm_desc-gm_T1w.npy,sub-320966169093,0.1006128340959549,0.2501085102558136,0.0,2.192157030105591
F:\Dataset\train\train_vbm\sub-321009379265_preproc-cat12vbm_desc-gm_T1w.npy,sub-321009379265,0.0933266207575798,0.23505467176437378,0.0,3.7803924083709717
F:\Dataset\train\train_vbm\sub-322828430074_preproc-cat12vbm_desc-gm_T1w.npy,sub-322828430074,0.09890520572662354,0.24640680849552155,0.0,2.105882406234741
F:\Dataset\train\train_vbm\sub-322877038510_preproc-cat12vbm_desc-gm_T1w.npy,sub-322877038510,0.08274372667074203,0.2069709450006485,0.0,1.8196079730987549
F:\Dataset\train\train_vbm\sub-322973581068_preproc-cat12vbm_desc-gm_T1w.npy,sub-322973581068,0.10815105587244034,0.2663215696811676,0.0,2.2627451419830322
F:\Dataset\train\train_vbm\sub-323003434264_preproc-cat12vbm_desc-gm_T1w.npy,sub-323003434264,0.08056840300559998,0.2011260688304901,0.0,1.674509882926941
F:\Dataset\train\train_vbm\sub-323188212103_preproc-cat12vbm_desc-gm_T1w.npy,sub-323188212103,0.10560372471809387,0.26037055253982544,0.0,2.2039217948913574
F:\Dataset\train\train_vbm\sub-323546159905_preproc-cat12vbm_desc-gm_T1w.npy,sub-323546159905,0.1052834615111351,0.2596684694290161,0.0,2.3607845306396484
F:\Dataset\train\train_vbm\sub-323928652465_preproc-cat12vbm_desc-gm_T1w.npy,sub-323928652465,0.10330613702535629,0.2545304596424103,0.0,2.20784330368042
F:\Dataset\train\train_vbm\sub-324113689628_preproc-cat12vbm_desc-gm_T1w.npy,sub-324113689628,0.08781369030475616,0.21843436360359192,0.0,1.933333396911621
F:\Dataset\train\train_vbm\sub-324287385116_preproc-cat12vbm_desc-gm_T1w.npy,sub-324287385116,0.07471483200788498,0.189991757273674,0.0,2.6980392932891846
F:\Dataset\train\train_vbm\sub-324608238151_preproc-cat12vbm_desc-gm_T1w.npy,sub-324608238151,0.10721801966428757,0.26089221239089966,0.0,3.050980567932129
F:\Dataset\train\train_vbm\sub-324666272814_preproc-cat12vbm_desc-gm_T1w.npy,sub-324666272814,0.07978502660989761,0.1978631615638733,0.0,1.8235294818878174
F:\Dataset\train\train_vbm\sub-324821590774_preproc-cat12vbm_desc-gm_T1w.npy,sub-324821590774,0.10021942853927612,0.24628567695617676,0.0,2.141176700592041
F:\Dataset\train\train_vbm\sub-325005086709_preproc-cat12vbm_desc-gm_T1w.npy,sub-325005086709,0.09397099167108536,0.2325063794851303,0.0,1.9647059440612793
F:\Dataset\train\train_vbm\sub-325116559617_preproc-cat12vbm_desc-gm_T1w.npy,sub-325116559617,0.09403552860021591,0.23428328335285187,0.0,2.0862746238708496
F:\Dataset\train\train_vbm\sub-325497793662_preproc-cat12vbm_desc-gm_T1w.npy,sub-325497793662,0.09382341802120209,0.2310749590396881,0.0,1.8274511098861694
F:\Dataset\train\train_vbm\sub-326017893990_preproc-cat12vbm_desc-gm_T1w.npy,sub-326017893990,0.0698816329240799,0.17863430082798004,0.0,1.7215687036514282
F:\Dataset\train\train_vbm\sub-326198300394_preproc-cat12vbm_desc-gm_T1w.npy,sub-326198300394,0.10861922055482864,0.26821964979171753,0.0,2.7254903316497803
F:\Dataset\train\train_vbm\sub-326361078662_preproc-cat12vbm_desc-gm_T1w.npy,sub-326361078662,0.08112451434135437,0.2067919671535492,0.0,2.082353115081787
F:\Dataset\train\train_vbm\sub-326546999502_preproc-cat12vbm_desc-gm_T1w.npy,sub-326546999502,0.10985969752073288,0.2704911231994629,0.0,3.266666889190674
F:\Dataset\train\train_vbm\sub-326649012046_preproc-cat12vbm_desc-gm_T1w.npy,sub-326649012046,0.10615874081850052,0.26309412717819214,0.0,2.454902172088623
F:\Dataset\train\train_vbm\sub-326678679771_preproc-cat12vbm_desc-gm_T1w.npy,sub-326678679771,0.08670084178447723,0.21715210378170013,0.0,2.3333334922790527
F:\Dataset\train\train_vbm\sub-326733202937_preproc-cat12vbm_desc-gm_T1w.npy,sub-326733202937,0.08596807718276978,0.21287810802459717,0.0,1.933333396911621
F:\Dataset\train\train_vbm\sub-327435196846_preproc-cat12vbm_desc-gm_T1w.npy,sub-327435196846,0.099766805768013,0.24808460474014282,0.0,2.827451229095459
F:\Dataset\train\train_vbm\sub-327818254945_preproc-cat12vbm_desc-gm_T1w.npy,sub-327818254945,0.06535730510950089,0.1662401258945465,0.0,2.7490198612213135
F:\Dataset\train\train_vbm\sub-328411797408_preproc-cat12vbm_desc-gm_T1w.npy,sub-328411797408,0.09487523883581161,0.23436924815177917,0.0,2.2941176891326904
F:\Dataset\train\train_vbm\sub-328703488095_preproc-cat12vbm_desc-gm_T1w.npy,sub-328703488095,0.09008721262216568,0.2255707085132599,0.0,1.7098040580749512
F:\Dataset\train\train_vbm\sub-329074353178_preproc-cat12vbm_desc-gm_T1w.npy,sub-329074353178,0.09221699833869934,0.22755859792232513,0.0,1.760784387588501
F:\Dataset\train\train_vbm\sub-329113742821_preproc-cat12vbm_desc-gm_T1w.npy,sub-329113742821,0.0927651897072792,0.22961276769638062,0.0,1.8666667938232422
F:\Dataset\train\train_vbm\sub-329178400817_preproc-cat12vbm_desc-gm_T1w.npy,sub-329178400817,0.08450058102607727,0.20866262912750244,0.0,2.0313727855682373
F:\Dataset\train\train_vbm\sub-329448724359_preproc-cat12vbm_desc-gm_T1w.npy,sub-329448724359,0.1105990931391716,0.27518442273139954,0.0,2.9215688705444336
F:\Dataset\train\train_vbm\sub-329453058291_preproc-cat12vbm_desc-gm_T1w.npy,sub-329453058291,0.08795284479856491,0.21830950677394867,0.0,2.0705883502960205
F:\Dataset\train\train_vbm\sub-329510193737_preproc-cat12vbm_desc-gm_T1w.npy,sub-329510193737,0.10179636627435684,0.25079646706581116,0.0,3.447058916091919
F:\Dataset\train\train_vbm\sub-329524874913_preproc-cat12vbm_desc-gm_T1w.npy,sub-329524874913,0.1057315394282341,0.263404905796051,0.0,2.109804153442383
F:\Dataset\train\train_vbm\sub-329566651189_preproc-cat12vbm_desc-gm_T1w.npy,sub-329566651189,0.09940929710865021,0.24651271104812622,0.0,2.007843255996704
F:\Dataset\train\train_vbm\sub-329567117750_preproc-cat12vbm_desc-gm_T1w.npy,sub-329567117750,0.10148154944181442,0.2491399645805359,0.0,2.043137311935425
F:\Dataset\train\train_vbm\sub-329979629812_preproc-cat12vbm_desc-gm_T1w.npy,sub-329979629812,0.10833793878555298,0.2668234705924988,0.0,2.164705991744995
F:\Dataset\train\train_vbm\sub-330153651241_preproc-cat12vbm_desc-gm_T1w.npy,sub-330153651241,0.11307356506586075,0.2784730792045593,0.0,3.0313727855682373
F:\Dataset\train\train_vbm\sub-330412849241_preproc-cat12vbm_desc-gm_T1w.npy,sub-330412849241,0.09665817767381668,0.23994335532188416,0.0,2.5725491046905518
F:\Dataset\train\train_vbm\sub-330605044269_preproc-cat12vbm_desc-gm_T1w.npy,sub-330605044269,0.07675563544034958,0.1904841661453247,0.0,2.4666666984558105
F:\Dataset\train\train_vbm\sub-331339723620_preproc-cat12vbm_desc-gm_T1w.npy,sub-331339723620,0.09534706920385361,0.23779049515724182,0.0,2.058823585510254
F:\Dataset\train\train_vbm\sub-331344566757_preproc-cat12vbm_desc-gm_T1w.npy,sub-331344566757,0.07922052592039108,0.1990777850151062,0.0,1.549019694328308
F:\Dataset\train\train_vbm\sub-331566282606_preproc-cat12vbm_desc-gm_T1w.npy,sub-331566282606,0.08971406519412994,0.22255201637744904,0.0,2.2549021244049072
F:\Dataset\train\train_vbm\sub-331640023396_preproc-cat12vbm_desc-gm_T1w.npy,sub-331640023396,0.10004467517137527,0.2479221224784851,0.0,2.125490427017212
F:\Dataset\train\train_vbm\sub-333365007279_preproc-cat12vbm_desc-gm_T1w.npy,sub-333365007279,0.11501362174749374,0.28464606404304504,0.0,2.6156864166259766
F:\Dataset\train\train_vbm\sub-333565589079_preproc-cat12vbm_desc-gm_T1w.npy,sub-333565589079,0.10739409178495407,0.26433873176574707,0.0,2.2588236331939697
F:\Dataset\train\train_vbm\sub-333583533583_preproc-cat12vbm_desc-gm_T1w.npy,sub-333583533583,0.08845458179712296,0.22070789337158203,0.0,1.674509882926941
F:\Dataset\train\train_vbm\sub-333684578808_preproc-cat12vbm_desc-gm_T1w.npy,sub-333684578808,0.10628308355808258,0.26258939504623413,0.0,2.200000047683716
F:\Dataset\train\train_vbm\sub-333770090916_preproc-cat12vbm_desc-gm_T1w.npy,sub-333770090916,0.08486706018447876,0.21360449492931366,0.0,1.8549020290374756
F:\Dataset\train\train_vbm\sub-334015511861_preproc-cat12vbm_desc-gm_T1w.npy,sub-334015511861,0.09469801932573318,0.232421413064003,0.0,1.8549020290374756
F:\Dataset\train\train_vbm\sub-334231800739_preproc-cat12vbm_desc-gm_T1w.npy,sub-334231800739,0.0897160992026329,0.22291173040866852,0.0,1.7450981140136719
F:\Dataset\train\train_vbm\sub-334236675736_preproc-cat12vbm_desc-gm_T1w.npy,sub-334236675736,0.09156501293182373,0.22820304334163666,0.0,1.9372550249099731
F:\Dataset\train\train_vbm\sub-334239670511_preproc-cat12vbm_desc-gm_T1w.npy,sub-334239670511,0.10075895488262177,0.2498089224100113,0.0,1.8901962041854858
F:\Dataset\train\train_vbm\sub-334327381873_preproc-cat12vbm_desc-gm_T1w.npy,sub-334327381873,0.07762981206178665,0.19642309844493866,0.0,1.5843138694763184
F:\Dataset\train\train_vbm\sub-334925895861_preproc-cat12vbm_desc-gm_T1w.npy,sub-334925895861,0.08746041357517242,0.21688349545001984,0.0,2.3843138217926025
F:\Dataset\train\train_vbm\sub-334998047154_preproc-cat12vbm_desc-gm_T1w.npy,sub-334998047154,0.06924907118082047,0.1720435619354248,0.0,1.4784314632415771
F:\Dataset\train\train_vbm\sub-335118521931_preproc-cat12vbm_desc-gm_T1w.npy,sub-335118521931,0.08875615149736404,0.21960200369358063,0.0,1.8980393409729004
F:\Dataset\train\train_vbm\sub-336517455359_preproc-cat12vbm_desc-gm_T1w.npy,sub-336517455359,0.10378073155879974,0.26173508167266846,0.0,2.141176700592041
F:\Dataset\train\train_vbm\sub-336832105241_preproc-cat12vbm_desc-gm_T1w.npy,sub-336832105241,0.10257073491811752,0.2559055685997009,0.0,2.3176472187042236
F:\Dataset\train\train_vbm\sub-337161398064_preproc-cat12vbm_desc-gm_T1w.npy,sub-337161398064,0.08700762689113617,0.21473148465156555,0.0,2.3529412746429443
F:\Dataset\train\train_vbm\sub-337609361472_preproc-cat12vbm_desc-gm_T1w.npy,sub-337609361472,0.09556689858436584,0.2387414425611496,0.0,2.050980567932129
F:\Dataset\train\train_vbm\sub-337864103314_preproc-cat12vbm_desc-gm_T1w.npy,sub-337864103314,0.08731229603290558,0.2177284210920334,0.0,1.850980520248413
F:\Dataset\train\train_vbm\sub-338078821659_preproc-cat12vbm_desc-gm_T1w.npy,sub-338078821659,0.10515207797288895,0.25916922092437744,0.0,2.133333444595337
F:\Dataset\train\train_vbm\sub-338866539867_preproc-cat12vbm_desc-gm_T1w.npy,sub-338866539867,0.11210547387599945,0.276390016078949,0.0,3.4078433513641357
F:\Dataset\train\train_vbm\sub-338890021385_preproc-cat12vbm_desc-gm_T1w.npy,sub-338890021385,0.0972827821969986,0.2442893385887146,0.0,3.141176700592041
F:\Dataset\train\train_vbm\sub-339410322806_preproc-cat12vbm_desc-gm_T1w.npy,sub-339410322806,0.09789416193962097,0.24320705235004425,0.0,1.8705883026123047
F:\Dataset\train\train_vbm\sub-339463534591_preproc-cat12vbm_desc-gm_T1w.npy,sub-339463534591,0.11883807927370071,0.29171088337898254,0.0,2.619607925415039
F:\Dataset\train\train_vbm\sub-339606210085_preproc-cat12vbm_desc-gm_T1w.npy,sub-339606210085,0.08711069822311401,0.21687249839305878,0.0,1.8784314393997192
